Date,Country,infections,Month,Year
12/9/2020,Thailand,25,12,2020
12/10/2020,Thailand,18,12,2020
12/11/2020,Thailand,11,12,2020
12/12/2020,Thailand,12,12,2020
12/13/2020,Thailand,17,12,2020
12/14/2020,Thailand,28,12,2020
12/15/2020,Thailand,9,12,2020
12/16/2020,Thailand,15,12,2020
12/17/2020,Thailand,20,12,2020
12/18/2020,Thailand,16,12,2020
12/19/2020,Thailand,34,12,2020
12/20/2020,Thailand,576,12,2020
12/21/2020,Thailand,382,12,2020
12/22/2020,Thailand,427,12,2020
12/23/2020,Thailand,46,12,2020
12/24/2020,Thailand,67,12,2020
12/25/2020,Thailand,81,12,2020
12/26/2020,Thailand,110,12,2020
12/27/2020,Thailand,121,12,2020
12/28/2020,Thailand,144,12,2020
12/29/2020,Thailand,155,12,2020
12/30/2020,Thailand,250,12,2020
12/31/2020,Thailand,194,12,2020
1/1/2021,Thailand,279,1,2021
1/2/2021,Thailand,216,1,2021
1/3/2021,Thailand,315,1,2021
1/4/2021,Thailand,745,1,2021
1/5/2021,Thailand,527,1,2021
1/6/2021,Thailand,365,1,2021
1/7/2021,Thailand,305,1,2021
1/8/2021,Thailand,205,1,2021
1/9/2021,Thailand,212,1,2021
1/10/2021,Thailand,245,1,2021
1/11/2021,Thailand,249,1,2021
1/12/2021,Thailand,287,1,2021
1/13/2021,Thailand,157,1,2021
1/14/2021,Thailand,271,1,2021
1/15/2021,Thailand,188,1,2021
1/16/2021,Thailand,230,1,2021
1/17/2021,Thailand,374,1,2021
1/18/2021,Thailand,369,1,2021
1/19/2021,Thailand,171,1,2021
1/20/2021,Thailand,59,1,2021
1/21/2021,Thailand,142,1,2021
1/22/2021,Thailand,309,1,2021
1/23/2021,Thailand,198,1,2021
1/24/2021,Thailand,198,1,2021
1/25/2021,Thailand,187,1,2021
1/26/2021,Thailand,959,1,2021
1/27/2021,Thailand,819,1,2021
1/28/2021,Thailand,756,1,2021
1/29/2021,Thailand,802,1,2021
1/30/2021,Thailand,930,1,2021
1/31/2021,Thailand,829,1,2021
2/1/2021,Thailand,836,2,2021
2/2/2021,Thailand,836,2,2021
2/3/2021,Thailand,795,2,2021
2/4/2021,Thailand,809,2,2021
2/5/2021,Thailand,586,2,2021
2/6/2021,Thailand,490,2,2021
2/7/2021,Thailand,237,2,2021
2/8/2021,Thailand,186,2,2021
2/9/2021,Thailand,189,2,2021
2/10/2021,Thailand,157,2,2021
2/11/2021,Thailand,201,2,2021
2/12/2021,Thailand,175,2,2021
2/13/2021,Thailand,126,2,2021
2/14/2021,Thailand,166,2,2021
2/15/2021,Thailand,143,2,2021
2/16/2021,Thailand,72,2,2021
2/17/2021,Thailand,175,2,2021
2/18/2021,Thailand,150,2,2021
2/19/2021,Thailand,130,2,2021
2/20/2021,Thailand,82,2,2021
2/21/2021,Thailand,92,2,2021
2/22/2021,Thailand,89,2,2021
2/23/2021,Thailand,95,2,2021
2/24/2021,Thailand,93,2,2021
2/25/2021,Thailand,72,2,2021
2/26/2021,Thailand,45,2,2021
2/27/2021,Thailand,72,2,2021
2/28/2021,Thailand,70,2,2021
3/1/2021,Thailand,80,3,2021
3/2/2021,Thailand,42,3,2021
3/3/2021,Thailand,35,3,2021
3/4/2021,Thailand,54,3,2021
3/5/2021,Thailand,79,3,2021
3/6/2021,Thailand,64,3,2021
3/7/2021,Thailand,65,3,2021
3/8/2021,Thailand,71,3,2021
3/9/2021,Thailand,60,3,2021
3/10/2021,Thailand,39,3,2021
3/11/2021,Thailand,58,3,2021
3/12/2021,Thailand,81,3,2021
3/13/2021,Thailand,78,3,2021
3/14/2021,Thailand,170,3,2021
3/15/2021,Thailand,78,3,2021
3/16/2021,Thailand,149,3,2021
3/17/2021,Thailand,246,3,2021
3/18/2021,Thailand,92,3,2021
3/19/2021,Thailand,100,3,2021
3/20/2021,Thailand,121,3,2021
3/21/2021,Thailand,90,3,2021
3/22/2021,Thailand,73,3,2021
3/23/2021,Thailand,401,3,2021
3/24/2021,Thailand,69,3,2021
3/25/2021,Thailand,97,3,2021
3/26/2021,Thailand,134,3,2021
3/27/2021,Thailand,80,3,2021
3/28/2021,Thailand,77,3,2021
3/29/2021,Thailand,39,3,2021
3/30/2021,Thailand,48,3,2021
3/31/2021,Thailand,42,3,2021
4/1/2021,Thailand,26,4,2021
4/2/2021,Thailand,58,4,2021
4/3/2021,Thailand,84,4,2021
4/4/2021,Thailand,96,4,2021
4/5/2021,Thailand,194,4,2021
4/6/2021,Thailand,250,4,2021
4/7/2021,Thailand,334,4,2021
4/8/2021,Thailand,405,4,2021
4/9/2021,Thailand,559,4,2021
4/10/2021,Thailand,789,4,2021
4/11/2021,Thailand,967,4,2021
4/12/2021,Thailand,985,4,2021
4/13/2021,Thailand,965,4,2021
4/14/2021,Thailand,1338,4,2021
4/15/2021,Thailand,1543,4,2021
4/16/2021,Thailand,1582,4,2021
4/17/2021,Thailand,1547,4,2021
4/18/2021,Thailand,1767,4,2021
4/19/2021,Thailand,1390,4,2021
4/20/2021,Thailand,1443,4,2021
4/21/2021,Thailand,1458,4,2021
4/22/2021,Thailand,1470,4,2021
4/23/2021,Thailand,2070,4,2021
4/24/2021,Thailand,2839,4,2021
4/25/2021,Thailand,2438,4,2021
4/26/2021,Thailand,2048,4,2021
4/27/2021,Thailand,2179,4,2021
4/28/2021,Thailand,2012,4,2021
4/29/2021,Thailand,1871,4,2021
4/30/2021,Thailand,1583,4,2021
5/1/2021,Thailand,1891,5,2021
5/2/2021,Thailand,1940,5,2021
5/3/2021,Thailand,2041,5,2021
5/4/2021,Thailand,1763,5,2021
5/5/2021,Thailand,2112,5,2021
5/6/2021,Thailand,1911,5,2021
5/7/2021,Thailand,2044,5,2021
5/8/2021,Thailand,2419,5,2021
5/9/2021,Thailand,2101,5,2021
5/10/2021,Thailand,1630,5,2021
5/11/2021,Thailand,1919,5,2021
5/12/2021,Thailand,1983,5,2021
5/13/2021,Thailand,4887,5,2021
5/14/2021,Thailand,2256,5,2021
5/15/2021,Thailand,3095,5,2021
5/16/2021,Thailand,2302,5,2021
5/17/2021,Thailand,9635,5,2021
5/18/2021,Thailand,2473,5,2021
5/19/2021,Thailand,3394,5,2021
5/20/2021,Thailand,2636,5,2021
5/21/2021,Thailand,3481,5,2021
5/22/2021,Thailand,3052,5,2021
5/23/2021,Thailand,3382,5,2021
5/24/2021,Thailand,2713,5,2021
5/25/2021,Thailand,3226,5,2021
5/26/2021,Thailand,2455,5,2021
5/27/2021,Thailand,3323,5,2021
5/28/2021,Thailand,3759,5,2021
5/29/2021,Thailand,4803,5,2021
5/30/2021,Thailand,4528,5,2021
5/31/2021,Thailand,5485,5,2021
6/1/2021,Thailand,2230,6,2021
6/2/2021,Thailand,3440,6,2021
6/3/2021,Thailand,3886,6,2021
6/4/2021,Thailand,2631,6,2021
6/5/2021,Thailand,2817,6,2021
6/6/2021,Thailand,2671,6,2021
6/7/2021,Thailand,2419,6,2021
6/8/2021,Thailand,2662,6,2021
6/9/2021,Thailand,2680,6,2021
6/10/2021,Thailand,2310,6,2021
6/11/2021,Thailand,2290,6,2021
6/12/2021,Thailand,3277,6,2021
6/13/2021,Thailand,2804,6,2021
6/14/2021,Thailand,3355,6,2021
6/15/2021,Thailand,3000,6,2021
6/16/2021,Thailand,2331,6,2021
6/17/2021,Thailand,3129,6,2021
6/18/2021,Thailand,3058,6,2021
6/19/2021,Thailand,3667,6,2021
6/20/2021,Thailand,3682,6,2021
6/21/2021,Thailand,3175,6,2021
6/22/2021,Thailand,4059,6,2021
6/23/2021,Thailand,3174,6,2021
6/24/2021,Thailand,4108,6,2021
6/25/2021,Thailand,3644,6,2021
6/26/2021,Thailand,4160,6,2021
6/27/2021,Thailand,3996,6,2021
6/28/2021,Thailand,5406,6,2021
6/29/2021,Thailand,4662,6,2021
6/30/2021,Thailand,4786,6,2021
7/1/2021,Thailand,5533,7,2021
7/2/2021,Thailand,6087,7,2021
7/3/2021,Thailand,6230,7,2021
7/4/2021,Thailand,5916,7,2021
7/5/2021,Thailand,6166,7,2021
7/6/2021,Thailand,5420,7,2021
7/7/2021,Thailand,6519,7,2021
7/8/2021,Thailand,7058,7,2021
7/9/2021,Thailand,9276,7,2021
7/10/2021,Thailand,9326,7,2021
7/11/2021,Thailand,9539,7,2021
7/12/2021,Thailand,8656,7,2021
7/13/2021,Thailand,8685,7,2021
7/14/2021,Thailand,9317,7,2021
7/15/2021,Thailand,9186,7,2021
7/16/2021,Thailand,9692,7,2021
7/17/2021,Thailand,10082,7,2021
7/18/2021,Thailand,11397,7,2021
7/19/2021,Thailand,11784,7,2021
7/20/2021,Thailand,11305,7,2021
7/21/2021,Thailand,13002,7,2021
7/22/2021,Thailand,13655,7,2021
7/23/2021,Thailand,14575,7,2021
7/24/2021,Thailand,14260,7,2021
7/25/2021,Thailand,15335,7,2021
7/26/2021,Thailand,15376,7,2021
7/27/2021,Thailand,14150,7,2021
7/28/2021,Thailand,16533,7,2021
7/29/2021,Thailand,17669,7,2021
7/30/2021,Thailand,17345,7,2021
7/31/2021,Thailand,18912,7,2021
8/1/2021,Thailand,18027,8,2021
8/2/2021,Thailand,17970,8,2021
8/3/2021,Thailand,18901,8,2021
8/4/2021,Thailand,20200,8,2021
8/5/2021,Thailand,20920,8,2021
8/6/2021,Thailand,21379,8,2021
8/7/2021,Thailand,21838,8,2021
8/8/2021,Thailand,19983,8,2021
8/9/2021,Thailand,19603,8,2021
8/10/2021,Thailand,19843,8,2021
8/11/2021,Thailand,21038,8,2021
8/12/2021,Thailand,22782,8,2021
8/13/2021,Thailand,23418,8,2021
8/14/2021,Thailand,22086,8,2021
8/15/2021,Thailand,21882,8,2021
8/16/2021,Thailand,21157,8,2021
8/17/2021,Thailand,20128,8,2021
8/18/2021,Thailand,20515,8,2021
8/19/2021,Thailand,20902,8,2021
8/20/2021,Thailand,19851,8,2021
8/21/2021,Thailand,20571,8,2021
8/22/2021,Thailand,19014,8,2021
8/23/2021,Thailand,17491,8,2021
8/24/2021,Thailand,17165,8,2021
8/25/2021,Thailand,18417,8,2021
8/26/2021,Thailand,18501,8,2021
8/27/2021,Thailand,18702,8,2021
8/28/2021,Thailand,17984,8,2021
8/29/2021,Thailand,16536,8,2021
8/30/2021,Thailand,15972,8,2021
8/31/2021,Thailand,14666,8,2021
9/1/2021,Thailand,14802,9,2021
9/2/2021,Thailand,14956,9,2021
9/3/2021,Thailand,14653,9,2021
9/4/2021,Thailand,15942,9,2021
9/5/2021,Thailand,15452,9,2021
9/6/2021,Thailand,13988,9,2021
9/7/2021,Thailand,13821,9,2021
9/8/2021,Thailand,14176,9,2021
9/9/2021,Thailand,16031,9,2021
9/10/2021,Thailand,14403,9,2021
9/11/2021,Thailand,15191,9,2021
9/12/2021,Thailand,14029,9,2021
9/13/2021,Thailand,12583,9,2021
9/14/2021,Thailand,11786,9,2021
9/15/2021,Thailand,13798,9,2021
9/16/2021,Thailand,13897,9,2021
9/17/2021,Thailand,14555,9,2021
9/18/2021,Thailand,14109,9,2021
9/19/2021,Thailand,13576,9,2021
9/20/2021,Thailand,12709,9,2021
9/21/2021,Thailand,10919,9,2021
9/22/2021,Thailand,11252,9,2021
9/23/2021,Thailand,13256,9,2021
9/24/2021,Thailand,12697,9,2021
9/25/2021,Thailand,11975,9,2021
9/26/2021,Thailand,12353,9,2021
9/27/2021,Thailand,10288,9,2021
9/28/2021,Thailand,9489,9,2021
9/29/2021,Thailand,10414,9,2021
9/30/2021,Thailand,11645,9,2021
10/1/2021,Thailand,11754,10,2021
10/2/2021,Thailand,11376,10,2021
10/3/2021,Thailand,10828,10,2021
10/4/2021,Thailand,9930,10,2021
10/5/2021,Thailand,9869,10,2021
10/6/2021,Thailand,9866,10,2021
10/7/2021,Thailand,11200,10,2021
10/8/2021,Thailand,11140,10,2021
10/9/2021,Thailand,10630,10,2021
10/10/2021,Thailand,10817,10,2021
10/11/2021,Thailand,10035,10,2021
10/12/2021,Thailand,9445,10,2021
10/13/2021,Thailand,10064,10,2021
10/14/2021,Thailand,11276,10,2021
10/15/2021,Thailand,10486,10,2021
10/16/2021,Thailand,10648,10,2021
10/17/2021,Thailand,10863,10,2021
10/18/2021,Thailand,10111,10,2021
10/19/2021,Thailand,9122,10,2021
10/20/2021,Thailand,8918,10,2021
10/21/2021,Thailand,9727,10,2021
10/22/2021,Thailand,9809,10,2021
10/23/2021,Thailand,9743,10,2021
10/24/2021,Thailand,9351,10,2021
10/25/2021,Thailand,8675,10,2021
10/26/2021,Thailand,7706,10,2021
10/27/2021,Thailand,8452,10,2021
10/28/2021,Thailand,9658,10,2021
10/29/2021,Thailand,8968,10,2021
10/30/2021,Thailand,9224,10,2021
10/31/2021,Thailand,8859,10,2021
11/1/2021,Thailand,8165,11,2021
11/2/2021,Thailand,7574,11,2021
11/3/2021,Thailand,7679,11,2021
11/4/2021,Thailand,7980,11,2021
11/5/2021,Thailand,8150,11,2021
11/6/2021,Thailand,8467,11,2021
11/7/2021,Thailand,7960,11,2021
11/8/2021,Thailand,7592,11,2021
11/9/2021,Thailand,6904,11,2021
11/10/2021,Thailand,6978,11,2021
11/11/2021,Thailand,7496,11,2021
11/12/2021,Thailand,7305,11,2021
11/13/2021,Thailand,7057,11,2021
11/14/2021,Thailand,7079,11,2021
11/15/2021,Thailand,6343,11,2021
11/16/2021,Thailand,5947,11,2021
11/17/2021,Thailand,6524,11,2021
11/18/2021,Thailand,6901,11,2021
11/19/2021,Thailand,6855,11,2021
11/20/2021,Thailand,6595,11,2021
11/21/2021,Thailand,7006,11,2021
11/22/2021,Thailand,6428,11,2021
11/23/2021,Thailand,5126,11,2021
11/24/2021,Thailand,5857,11,2021
11/25/2021,Thailand,6335,11,2021
11/26/2021,Thailand,6559,11,2021
11/27/2021,Thailand,6073,11,2021
11/28/2021,Thailand,5854,11,2021
11/29/2021,Thailand,4753,11,2021
11/30/2021,Thailand,4306,11,2021
12/1/2021,Thailand,4886,12,2021
12/2/2021,Thailand,4971,12,2021
12/3/2021,Thailand,4912,12,2021
12/4/2021,Thailand,5896,12,2021
12/5/2021,Thailand,4704,12,2021
12/6/2021,Thailand,4000,12,2021
12/7/2021,Thailand,3525,12,2021
12/8/2021,Thailand,3618,12,2021
12/9/2021,Thailand,4203,12,2021
12/10/2021,Thailand,4193,12,2021
12/11/2021,Thailand,4079,12,2021
12/12/2021,Thailand,3787,12,2021
12/13/2021,Thailand,3398,12,2021
12/14/2021,Thailand,2862,12,2021
12/15/2021,Thailand,3370,12,2021
12/16/2021,Thailand,3684,12,2021
12/17/2021,Thailand,3537,12,2021
12/18/2021,Thailand,3132,12,2021
12/19/2021,Thailand,2899,12,2021
12/20/2021,Thailand,2525,12,2021
12/21/2021,Thailand,2476,12,2021
12/22/2021,Thailand,2532,12,2021
12/23/2021,Thailand,2940,12,2021
12/24/2021,Thailand,2671,12,2021
12/25/2021,Thailand,2766,12,2021
12/26/2021,Thailand,2532,12,2021
12/27/2021,Thailand,2437,12,2021
12/28/2021,Thailand,2305,12,2021
12/29/2021,Thailand,2575,12,2021
12/30/2021,Thailand,3037,12,2021
12/31/2021,Thailand,3111,12,2021
1/1/2022,Thailand,3011,1,2022
1/2/2022,Thailand,3112,1,2022
1/3/2022,Thailand,2927,1,2022
1/4/2022,Thailand,3091,1,2022
1/5/2022,Thailand,3899,1,2022
1/6/2022,Thailand,5775,1,2022
1/7/2022,Thailand,7526,1,2022
1/8/2022,Thailand,8263,1,2022
1/9/2022,Thailand,8511,1,2022
1/10/2022,Thailand,7926,1,2022
1/11/2022,Thailand,7133,1,2022
1/12/2022,Thailand,7681,1,2022
1/13/2022,Thailand,8167,1,2022
1/14/2022,Thailand,8158,1,2022
1/15/2022,Thailand,7793,1,2022
1/16/2022,Thailand,8077,1,2022
1/17/2022,Thailand,6929,1,2022
1/18/2022,Thailand,6397,1,2022
1/19/2022,Thailand,7122,1,2022
1/20/2022,Thailand,8129,1,2022
1/21/2022,Thailand,8640,1,2022
1/22/2022,Thailand,8112,1,2022
1/23/2022,Thailand,7686,1,2022
1/24/2022,Thailand,7139,1,2022
1/25/2022,Thailand,6718,1,2022
1/26/2022,Thailand,7587,1,2022
1/27/2022,Thailand,8078,1,2022
1/28/2022,Thailand,8450,1,2022
1/29/2022,Thailand,8618,1,2022
1/30/2022,Thailand,8444,1,2022
1/31/2022,Thailand,8008,1,2022
2/1/2022,Thailand,7422,2,2022
2/2/2022,Thailand,8587,2,2022
2/3/2022,Thailand,9172,2,2022
2/4/2022,Thailand,9909,2,2022
2/5/2022,Thailand,10490,2,2022
2/6/2022,Thailand,10879,2,2022
2/7/2022,Thailand,10470,2,2022
2/8/2022,Thailand,10398,2,2022
2/9/2022,Thailand,13182,2,2022
2/10/2022,Thailand,14822,2,2022
2/11/2022,Thailand,15242,2,2022
2/12/2022,Thailand,16330,2,2022
2/13/2022,Thailand,15882,2,2022
2/14/2022,Thailand,14900,2,2022
2/15/2022,Thailand,14373,2,2022
2/16/2022,Thailand,16462,2,2022
2/17/2022,Thailand,17349,2,2022
2/18/2022,Thailand,18066,2,2022
2/19/2022,Thailand,18885,2,2022
2/20/2022,Thailand,18953,2,2022
2/21/2022,Thailand,18883,2,2022
2/22/2022,Thailand,18363,2,2022
2/23/2022,Thailand,21232,2,2022
2/24/2022,Thailand,23557,2,2022
2/25/2022,Thailand,24932,2,2022
2/26/2022,Thailand,25615,2,2022
2/27/2022,Thailand,24719,2,2022
2/28/2022,Thailand,22311,2,2022
3/1/2022,Thailand,20420,3,2022
3/2/2022,Thailand,22197,3,2022
3/3/2022,Thailand,23618,3,2022
3/4/2022,Thailand,23834,3,2022
3/5/2022,Thailand,22818,3,2022
3/6/2022,Thailand,21881,3,2022
3/7/2022,Thailand,21162,3,2022
3/8/2022,Thailand,18943,3,2022
3/9/2022,Thailand,22073,3,2022
3/10/2022,Thailand,22984,3,2022
3/11/2022,Thailand,24792,3,2022
3/12/2022,Thailand,24592,3,2022
3/13/2022,Thailand,23584,3,2022
3/14/2022,Thailand,22130,3,2022
3/15/2022,Thailand,19742,3,2022
3/16/2022,Thailand,23945,3,2022
3/17/2022,Thailand,25456,3,2022
3/18/2022,Thailand,27071,3,2022
3/19/2022,Thailand,25804,3,2022
3/20/2022,Thailand,24996,3,2022
3/21/2022,Thailand,23441,3,2022
3/22/2022,Thailand,21382,3,2022
3/23/2022,Thailand,25164,3,2022
3/24/2022,Thailand,27024,3,2022
3/25/2022,Thailand,26050,3,2022
3/26/2022,Thailand,26234,3,2022
3/27/2022,Thailand,25821,3,2022
3/28/2022,Thailand,24635,3,2022
3/29/2022,Thailand,21678,3,2022
3/30/2022,Thailand,25389,3,2022
3/31/2022,Thailand,27560,3,2022
4/1/2022,Thailand,28379,4,2022
4/2/2022,Thailand,28029,4,2022
4/3/2022,Thailand,26840,4,2022
4/4/2022,Thailand,24892,4,2022
4/5/2022,Thailand,21088,4,2022
4/6/2022,Thailand,24252,4,2022
4/7/2022,Thailand,26081,4,2022
4/8/2022,Thailand,25140,4,2022
4/9/2022,Thailand,25298,4,2022
4/10/2022,Thailand,25139,4,2022
4/11/2022,Thailand,22387,4,2022
4/12/2022,Thailand,19982,4,2022
4/13/2022,Thailand,47149,4,2022
4/14/2022,Thailand,0,4,2022
4/15/2022,Thailand,20289,4,2022
4/16/2022,Thailand,18892,4,2022
4/17/2022,Thailand,17775,4,2022
4/18/2022,Thailand,16994,4,2022
4/19/2022,Thailand,16891,4,2022
4/20/2022,Thailand,20455,4,2022
4/21/2022,Thailand,21931,4,2022
4/22/2022,Thailand,21808,4,2022
4/23/2022,Thailand,20052,4,2022
4/24/2022,Thailand,17784,4,2022
4/25/2022,Thailand,14994,4,2022
4/26/2022,Thailand,13816,4,2022
4/27/2022,Thailand,14887,4,2022
4/28/2022,Thailand,14437,4,2022
4/29/2022,Thailand,14053,4,2022
4/30/2022,Thailand,12888,4,2022
5/1/2022,Thailand,11535,5,2022
5/2/2022,Thailand,9331,5,2022
5/3/2022,Thailand,9721,5,2022
5/4/2022,Thailand,9288,5,2022
5/5/2022,Thailand,9790,5,2022
5/6/2022,Thailand,7705,5,2022
5/7/2022,Thailand,8450,5,2022
5/8/2022,Thailand,8081,5,2022
5/9/2022,Thailand,6488,5,2022
5/10/2022,Thailand,6230,5,2022
5/11/2022,Thailand,7650,5,2022
5/12/2022,Thailand,8019,5,2022
5/13/2022,Thailand,7779,5,2022
5/14/2022,Thailand,6736,5,2022
5/15/2022,Thailand,6094,5,2022
5/16/2022,Thailand,5238,5,2022
5/17/2022,Thailand,3893,5,2022
5/18/2022,Thailand,5633,5,2022
5/19/2022,Thailand,6305,5,2022
5/20/2022,Thailand,6463,5,2022
5/21/2022,Thailand,5377,5,2022
5/22/2022,Thailand,-9342,5,2022
5/23/2022,Thailand,18180,5,2022
5/24/2022,Thailand,4144,5,2022
5/25/2022,Thailand,5013,5,2022
5/26/2022,Thailand,4924,5,2022
5/27/2022,Thailand,4837,5,2022
5/28/2022,Thailand,4488,5,2022
5/29/2022,Thailand,3649,5,2022
5/30/2022,Thailand,3854,5,2022
5/31/2022,Thailand,3955,5,2022
6/1/2022,Thailand,4563,6,2022
6/2/2022,Thailand,2560,6,2022
6/3/2022,Thailand,2976,6,2022
6/4/2022,Thailand,3001,6,2022
6/5/2022,Thailand,3236,6,2022
6/6/2022,Thailand,2162,6,2022
6/7/2022,Thailand,2224,6,2022
6/8/2022,Thailand,2688,6,2022
6/9/2022,Thailand,3185,6,2022
6/10/2022,Thailand,2836,6,2022
6/11/2022,Thailand,2501,6,2022
6/12/2022,Thailand,2474,6,2022
6/13/2022,Thailand,1801,6,2022
6/14/2022,Thailand,1833,6,2022
6/15/2022,Thailand,2263,6,2022
6/16/2022,Thailand,2153,6,2022
6/17/2022,Thailand,1967,6,2022
6/18/2022,Thailand,2272,6,2022
6/19/2022,Thailand,1892,6,2022
6/20/2022,Thailand,1784,6,2022
6/21/2022,Thailand,1714,6,2022
6/22/2022,Thailand,2387,6,2022
6/23/2022,Thailand,2299,6,2022
6/24/2022,Thailand,2313,6,2022
6/25/2022,Thailand,2236,6,2022
6/26/2022,Thailand,2378,6,2022
6/27/2022,Thailand,1735,6,2022
6/28/2022,Thailand,1761,6,2022
6/29/2022,Thailand,2569,6,2022
6/30/2022,Thailand,2695,6,2022
7/1/2022,Thailand,2354,7,2022
7/2/2022,Thailand,2508,7,2022
7/3/2022,Thailand,2328,7,2022
7/4/2022,Thailand,1995,7,2022
7/5/2022,Thailand,1917,7,2022
7/6/2022,Thailand,2428,7,2022
7/7/2022,Thailand,2366,7,2022
7/8/2022,Thailand,2144,7,2022
7/9/2022,Thailand,2084,7,2022
7/10/2022,Thailand,2004,7,2022
7/11/2022,Thailand,3490,7,2022
7/12/2022,Thailand,2391,7,2022
7/13/2022,Thailand,2257,7,2022
7/14/2022,Thailand,1795,7,2022
7/15/2022,Thailand,0,7,2022
7/16/2022,Thailand,4053,7,2022
7/17/2022,Thailand,1814,7,2022
7/18/2022,Thailand,2125,7,2022
7/19/2022,Thailand,2886,7,2022
7/20/2022,Thailand,0,7,2022
7/21/2022,Thailand,5031,7,2022
7/22/2022,Thailand,2578,7,2022
7/23/2022,Thailand,2390,7,2022
7/24/2022,Thailand,1740,7,2022
7/25/2022,Thailand,0,7,2022
7/26/2022,Thailand,4575,7,2022
7/27/2022,Thailand,1902,7,2022
7/28/2022,Thailand,2480,7,2022
7/29/2022,Thailand,1962,7,2022
7/30/2022,Thailand,1664,7,2022
7/31/2022,Thailand,2108,7,2022
8/1/2022,Thailand,1843,8,2022
8/2/2022,Thailand,2432,8,2022
8/3/2022,Thailand,2166,8,2022
8/4/2022,Thailand,2253,8,2022
8/5/2022,Thailand,2381,8,2022
8/6/2022,Thailand,2250,8,2022
8/7/2022,Thailand,1842,8,2022
8/8/2022,Thailand,1955,8,2022
8/9/2022,Thailand,2335,8,2022
8/10/2022,Thailand,2316,8,2022
8/11/2022,Thailand,2455,8,2022
8/12/2022,Thailand,2140,8,2022
8/13/2022,Thailand,1773,8,2022
8/14/2022,Thailand,1663,8,2022
8/15/2022,Thailand,1508,8,2022
8/16/2022,Thailand,2461,8,2022
8/17/2022,Thailand,2143,8,2022
8/18/2022,Thailand,2110,8,2022
8/19/2022,Thailand,1902,8,2022
8/20/2022,Thailand,1968,8,2022
8/21/2022,Thailand,1531,8,2022
8/22/2022,Thailand,1488,8,2022
8/23/2022,Thailand,2062,8,2022
8/24/2022,Thailand,2002,8,2022
8/25/2022,Thailand,1749,8,2022
8/26/2022,Thailand,1631,8,2022
8/27/2022,Thailand,1769,8,2022
8/28/2022,Thailand,1273,8,2022
8/29/2022,Thailand,994,8,2022
8/30/2022,Thailand,2240,8,2022
8/31/2022,Thailand,2004,8,2022
9/1/2022,Thailand,2046,9,2022
9/2/2022,Thailand,1942,9,2022
9/3/2022,Thailand,1631,9,2022
9/4/2022,Thailand,1360,9,2022
9/5/2022,Thailand,1062,9,2022
9/6/2022,Thailand,1605,9,2022
9/7/2022,Thailand,1587,9,2022
9/8/2022,Thailand,1191,9,2022
9/9/2022,Thailand,1106,9,2022
9/10/2022,Thailand,1093,9,2022
9/11/2022,Thailand,698,9,2022
9/12/2022,Thailand,619,9,2022
9/13/2022,Thailand,1321,9,2022
9/14/2022,Thailand,1125,9,2022
9/15/2022,Thailand,837,9,2022
9/16/2022,Thailand,764,9,2022
9/17/2022,Thailand,477,9,2022
9/18/2022,Thailand,242,9,2022
9/19/2022,Thailand,774,9,2022
9/20/2022,Thailand,1129,9,2022
9/21/2022,Thailand,0,9,2022
9/22/2022,Thailand,1558,9,2022
9/23/2022,Thailand,607,9,2022
9/24/2022,Thailand,655,9,2022
9/25/2022,Thailand,319,9,2022
9/26/2022,Thailand,351,9,2022
9/27/2022,Thailand,0,9,2022
9/28/2022,Thailand,1448,9,2022
9/29/2022,Thailand,839,9,2022
9/30/2022,Thailand,823,9,2022
10/1/2022,Thailand,0,10,2022
10/2/2022,Thailand,0,10,2022
10/3/2022,Thailand,0,10,2022
10/4/2022,Thailand,0,10,2022
10/5/2022,Thailand,0,10,2022
10/6/2022,Thailand,0,10,2022
10/7/2022,Thailand,0,10,2022
10/8/2022,Thailand,0,10,2022
10/9/2022,Thailand,0,10,2022
10/10/2022,Thailand,2915,10,2022
10/11/2022,Thailand,0,10,2022
10/12/2022,Thailand,0,10,2022
10/13/2022,Thailand,0,10,2022
10/14/2022,Thailand,0,10,2022
10/15/2022,Thailand,2234,10,2022
10/16/2022,Thailand,0,10,2022
10/17/2022,Thailand,0,10,2022
10/18/2022,Thailand,0,10,2022
10/19/2022,Thailand,0,10,2022
10/20/2022,Thailand,0,10,2022
10/21/2022,Thailand,0,10,2022
10/22/2022,Thailand,0,10,2022
10/23/2022,Thailand,2616,10,2022
10/24/2022,Thailand,0,10,2022
10/25/2022,Thailand,0,10,2022
10/26/2022,Thailand,0,10,2022
10/27/2022,Thailand,0,10,2022
10/28/2022,Thailand,0,10,2022
10/29/2022,Thailand,0,10,2022
10/30/2022,Thailand,2551,10,2022
10/31/2022,Thailand,0,10,2022
11/1/2022,Thailand,0,11,2022
11/2/2022,Thailand,0,11,2022
11/3/2022,Thailand,0,11,2022
11/4/2022,Thailand,0,11,2022
11/5/2022,Thailand,0,11,2022
11/6/2022,Thailand,2759,11,2022
1/23/2020,Iran,0,1,2020
1/24/2020,Iran,0,1,2020
1/25/2020,Iran,0,1,2020
1/26/2020,Iran,0,1,2020
1/27/2020,Iran,0,1,2020
1/28/2020,Iran,0,1,2020
1/29/2020,Iran,0,1,2020
1/30/2020,Iran,0,1,2020
1/31/2020,Iran,0,1,2020
2/1/2020,Iran,0,2,2020
2/2/2020,Iran,0,2,2020
